0.011268	4.045150	0.050000
0.011268	4.065142	-0.050000
0.011268	4.085133	0.050000
0.011268	4.105125	-0.050000
0.011268	4.125117	0.050000
0.011268	4.145108	-0.050000
0.011268	4.165100	0.050000
0.011268	4.185092	-0.050000
0.011268	4.205083	0.050000
0.011268	4.225075	-0.050000
0.011268	4.245067	0.050000
0.011268	4.265058	-0.050000
0.011268	4.285050	0.050000
0.011268	4.305042	-0.050000
0.011268	4.325033	0.050000
0.011268	4.345025	-0.050000
0.011268	4.365017	0.050000
0.011268	4.385008	-0.050000
0.011268	4.405000	0.050000
0.011268	4.424992	-0.050000
0.011268	4.444983	0.050000
0.011268	4.464975	-0.050000
0.011268	4.484967	0.050000
0.011268	4.504958	-0.050000
0.011268	4.524950	0.050000
0.011268	4.544942	-0.050000
0.011268	4.564933	0.050000
0.011268	4.584925	-0.050000
0.011268	4.604917	0.050000
0.011268	4.624908	-0.050000
0.011268	4.644900	0.050000
0.011268	4.664892	-0.050000
0.011268	4.684883	0.050000
0.011268	4.704875	-0.050000
0.011268	4.724867	0.050000
0.011268	4.744859	-0.050000
0.011268	4.764850	0.050000
0.011268	4.784842	-0.050000
0.011268	4.804834	0.050000
0.011268	4.824825	-0.050000
0.011268	4.844817	0.050000
0.011268	4.864809	-0.050000
0.011268	4.884800	0.050000
0.011268	4.904792	-0.050000
0.011268	4.924784	0.050000
0.011268	4.944775	-0.050000
0.011268	4.964767	0.050000
0.011268	4.984759	-0.050000
0.011268	5.004750	0.050000
0.011268	5.024742	-0.050000
0.011268	5.044734	0.050000
0.011268	5.064725	-0.050000
0.011268	5.084717	0.050000
0.011268	5.104709	-0.050000
0.011268	5.124700	0.050000
0.011268	5.144692	-0.050000
0.011268	5.164684	0.050000
0.011268	5.184675	-0.050000
0.011268	5.204667	0.050000
0.011268	5.224659	-0.050000
0.011268	5.244650	0.050000
0.011268	5.264642	-0.050000
0.011268	5.284634	0.050000
0.011268	5.304625	-0.050000
0.011268	5.324617	0.050000
0.011268	5.344609	-0.050000
0.011268	5.364600	0.050000
0.011268	5.384592	-0.050000
0.011268	5.404584	0.050000
0.011268	5.424575	-0.050000
0.011268	5.444567	0.050000
0.011268	5.464559	-0.050000
0.011268	5.484550	0.050000
0.011268	5.504542	-0.050000
0.011268	5.524534	0.050000
0.011268	5.544525	-0.050000
0.011268	5.564517	0.050000
0.011268	5.584509	-0.050000
0.011268	5.604500	0.050000
0.011268	5.624492	-0.050000
0.011268	5.644484	0.050000
0.011268	5.664475	-0.050000
0.011268	5.684467	0.050000
0.011268	5.704459	-0.050000
0.011268	5.724450	0.050000
0.011268	5.744442	-0.050000
0.011268	5.764434	0.050000
0.011268	5.784425	-0.050000
0.011268	5.804417	0.050000
0.011268	5.824409	-0.050000
0.011268	5.844400	0.050000
0.011268	5.864392	-0.050000
0.011268	5.884384	0.050000
0.011268	5.904375	-0.050000
0.011268	5.924367	0.050000
0.011268	5.944359	-0.050000
0.011268	5.964350	0.050000
0.011268	5.984342	-0.050000
0.011268	6.004334	0.050000
0.011268	6.024325	-0.050000
0.011268	6.044317	0.050000
0.011268	6.064309	-0.050000
0.011268	6.084300	0.050000
0.011268	6.104292	-0.050000
0.011268	6.124284	0.050000
0.011268	6.144275	-0.050000
0.011268	6.164267	0.050000
0.011268	6.184259	-0.050000
0.011268	6.204250	0.050000
0.011268	6.224242	-0.050000
0.011268	6.244234	0.050000
0.011268	6.264225	-0.050000
0.011268	6.284217	0.050000
0.011268	6.304209	-0.050000
0.011268	6.324200	0.050000
0.011268	6.344192	-0.050000
0.011268	6.364184	0.050000
0.011268	6.384175	-0.050000
0.011268	6.404167	0.050000
0.011268	6.424159	-0.050000
0.011268	6.444150	0.050000
0.011268	6.464142	-0.050000
0.011268	6.484134	0.050000
0.011268	6.504125	-0.050000
0.011268	6.524117	0.050000
0.011268	6.544109	-0.050000
0.011268	6.564100	0.050000
0.011268	6.584092	-0.050000
0.011268	6.604084	0.050000
0.011268	6.624075	-0.050000
0.011268	6.644067	0.050000
0.011268	6.664059	-0.050000
0.011268	6.684050	0.050000
0.011268	6.704042	-0.050000
0.011268	6.724034	0.050000
0.011268	6.744025	-0.050000
0.011268	6.764017	0.050000
0.011268	6.784009	-0.050000
0.011268	6.804000	0.050000
0.011268	6.823992	-0.050000
0.011268	6.843984	0.050000
0.011268	6.863975	-0.050000
0.011268	6.883967	0.050000
0.011268	6.903959	-0.050000
0.011268	6.923950	0.050000
0.011268	6.943942	-0.050000
0.011268	6.963934	0.050000
0.011268	6.983925	-0.050000
0.011268	7.003917	0.050000
0.011268	7.023909	-0.050000
0.011268	7.043900	0.050000
0.011268	7.063892	-0.050000
0.011268	7.083884	0.050000
0.011268	7.103875	-0.050000
0.011268	7.123867	0.050000
0.011268	7.143859	-0.050000
0.011268	7.163850	0.050000
0.011268	7.183842	-0.050000
0.011268	7.203834	0.050000
0.011268	7.223825	-0.050000
0.011268	7.243817	0.050000
0.011268	7.263809	-0.050000
0.011268	7.283800	0.050000
0.011268	7.303792	-0.050000
0.011268	7.323784	0.050000
0.011268	7.343775	-0.050000
0.011268	7.363767	0.050000
0.011268	7.383759	-0.050000
0.011268	7.403750	0.050000
0.011268	7.423742	-0.050000
0.011268	7.443734	0.050000
0.011268	7.463725	-0.050000
0.011268	7.483717	0.050000
0.011268	7.503709	-0.050000
0.011268	7.523700	0.050000
0.011268	7.543692	-0.050000
0.011268	7.563684	0.050000
0.011268	7.583675	-0.050000
0.011268	7.603667	0.050000
0.011268	7.623659	-0.050000
0.011268	7.643650	0.050000
0.011268	7.663642	-0.050000
0.011268	7.683634	0.050000
0.011268	7.703625	-0.050000
0.011268	7.723617	0.050000
0.011268	7.743609	-0.050000
0.011268	7.763600	0.050000
0.011268	7.783592	-0.050000
0.011268	7.803584	0.050000
0.011268	7.823575	-0.050000
0.011268	7.843567	0.050000
0.011268	7.863559	-0.050000
0.011268	7.883550	0.050000
0.011268	7.903542	-0.050000
0.011268	7.923534	0.050000
0.011268	7.943525	-0.050000
0.011268	7.963517	0.050000
0.011268	7.983509	-0.050000
0.011268	8.003500	0.050000
0.011268	8.023492	-0.050000
0.011268	8.043484	0.050000
0.011268	8.063475	-0.050000
0.011268	8.083467	0.050000
0.011268	8.103459	-0.050000
0.011268	8.123450	0.050000
0.011268	8.143442	-0.050000
0.011268	8.163434	0.050000
0.011268	8.183425	-0.050000
0.011268	8.203417	0.050000
0.011268	8.223409	-0.050000
0.011268	8.243400	0.050000
0.011268	8.263392	-0.050000
0.011268	8.283384	0.050000
0.011268	8.303375	-0.050000
0.011268	8.323367	0.050000
0.011268	8.343359	-0.050000
0.011268	8.363350	0.050000
0.011268	8.383342	-0.050000
0.011268	8.403334	0.050000
0.011268	8.423325	-0.050000
0.011268	8.443317	0.050000
0.011268	8.463309	-0.050000
0.011268	8.483300	0.050000
0.011268	8.503292	-0.050000
0.011268	8.523284	0.050000
0.011268	8.543275	-0.050000
0.011268	8.563267	0.050000
0.011268	8.583259	-0.050000
0.011268	8.603250	0.050000
0.011268	8.623242	-0.050000
0.011268	8.643234	0.050000
0.011268	8.663225	-0.050000
0.011268	8.683217	0.050000
0.011268	8.703209	-0.050000
0.011268	8.723200	0.050000
0.011268	8.743192	-0.050000
0.011268	8.763184	0.050000
0.011268	8.783175	-0.050000
0.011268	8.803167	0.050000
0.011268	8.823159	-0.050000
0.011268	8.843150	0.050000
0.011268	8.863142	-0.050000
0.011268	8.883134	0.050000
0.011268	8.903125	-0.050000
0.011268	8.923117	0.050000
0.011268	8.943109	-0.050000
0.011268	8.963100	0.050000
0.011268	8.983092	-0.050000
0.011268	9.003084	0.050000
0.011268	9.023075	-0.050000
0.011268	9.043067	0.050000
0.011268	9.063059	-0.050000
0.011268	9.083050	0.050000
0.011268	9.103042	-0.050000
0.011268	9.123034	0.050000
0.011268	9.143025	-0.050000
0.011268	9.163017	0.050000
0.011268	9.183009	-0.050000
0.011268	9.203000	0.050000
0.011268	9.222992	-0.050000
0.011268	9.242984	0.050000
0.011268	9.262975	-0.050000
0.011268	9.282967	0.050000
0.011268	9.302959	-0.050000
0.011268	9.322950	0.050000
0.011268	9.342942	-0.050000
0.011268	9.362934	0.050000
0.011268	9.382925	-0.050000
0.011268	9.402917	0.050000
0.011268	9.422909	-0.050000
0.011268	9.442900	0.050000
0.011268	9.462892	-0.050000
0.011268	9.482884	0.050000
0.011268	9.502875	-0.050000
0.011268	9.522867	0.050000
0.011268	9.542859	-0.050000
0.011268	9.562850	0.050000
0.011268	9.582842	-0.050000
0.011268	9.602834	0.050000
0.011268	9.622825	-0.050000
0.011268	9.642817	0.050000
0.011268	9.662809	-0.050000
0.011268	9.682800	0.050000
0.011268	9.702792	-0.050000
0.011268	9.722784	0.050000
0.011268	9.742775	-0.050000
0.011268	9.762767	0.050000
0.011268	9.782759	-0.050000
0.011268	9.802750	0.050000
0.011268	9.822742	-0.050000
0.011268	9.842734	0.050000
0.011268	9.862725	-0.050000
0.011268	9.882717	0.050000
0.011268	9.902709	-0.050000
0.011268	9.922700	0.050000
0.011268	9.942692	-0.050000
0.011268	9.962684	0.050000
0.011268	9.982675	-0.050000
0.011268	10.002667	0.050000
0.011268	10.022659	-0.050000
0.011268	10.042650	0.050000
0.011268	10.062642	-0.050000
0.011268	10.082634	0.050000
0.011268	10.102625	-0.050000
0.011268	10.122617	0.050000
0.011268	10.142609	-0.050000
0.011268	10.162600	0.050000
0.011268	10.182592	-0.050000
0.011268	10.202584	0.050000
0.011268	10.222575	-0.050000
0.011268	10.242567	0.050000
0.011268	10.262559	-0.050000
0.011268	10.282550	0.050000
0.011268	10.302542	-0.050000
0.011268	10.322534	0.050000
0.011268	10.342525	-0.050000
0.011268	10.362517	0.050000
0.011268	10.382509	-0.050000
0.011268	10.402500	0.050000
0.011268	10.422492	-0.050000
0.011268	10.442484	0.050000
0.011268	10.462475	-0.050000
0.011268	10.482467	0.050000
0.011268	10.502459	-0.050000
0.011268	10.522450	0.050000
0.011268	10.542442	-0.050000
0.011268	10.562434	0.050000
0.011268	10.582425	-0.050000
0.011268	10.602417	0.050000
0.011268	10.622409	-0.050000
0.011268	10.642400	0.050000
0.011268	10.662392	-0.050000
0.011268	10.682384	0.050000
0.011268	10.702375	-0.050000
0.011268	10.722367	0.050000
0.011268	10.742359	-0.050000
0.011268	10.762350	0.050000
0.011268	10.782342	-0.050000
0.011268	10.802334	0.050000
0.011268	10.822325	-0.050000
0.011268	10.842317	0.050000
0.011268	10.862309	-0.050000
0.011268	10.882300	0.050000
0.011268	10.902292	-0.050000
0.011268	10.922284	0.050000
0.011268	10.942275	-0.050000
0.011268	10.962267	0.050000
0.011268	10.982259	-0.050000
0.011268	11.002250	0.050000
0.011268	11.022242	-0.050000
0.011268	11.042234	0.050000
0.011268	11.062225	-0.050000
0.011268	11.082217	0.050000
0.011268	11.102209	-0.050000
0.011268	11.122200	0.050000
0.011268	11.142192	-0.050000
0.011268	11.162184	0.050000
0.011268	11.182176	-0.050000
0.011268	11.202167	0.050000
0.011268	11.222159	-0.050000
0.011268	11.242151	0.050000
0.011268	11.262142	-0.050000
0.011268	11.282134	0.050000
0.011268	11.302126	-0.050000
0.011268	11.322117	0.050000
0.011268	11.342109	-0.050000
0.011268	11.362101	0.050000
0.011268	11.382092	-0.050000
0.011268	11.402084	0.050000
0.011268	11.422076	-0.050000
0.011268	11.442067	0.050000
0.011268	11.462059	-0.050000
0.011268	11.482051	0.050000
0.011268	11.502042	-0.050000
0.011268	11.522034	0.050000
0.011268	11.542026	-0.050000
0.011268	11.562017	0.050000
0.011268	11.582009	-0.050000
0.011268	11.602001	0.050000
0.011268	11.621992	-0.050000
0.011268	11.641984	0.050000
0.011268	11.661976	-0.050000
0.011268	11.681967	0.050000
0.011268	11.701959	-0.050000
0.011268	11.721951	0.050000
0.011268	11.741942	-0.050000
0.011268	11.761934	0.050000
0.011268	11.781926	-0.050000
0.011268	11.801917	0.050000
0.011268	11.821909	-0.050000
0.011268	11.841901	0.050000
0.011268	11.861892	-0.050000
0.011268	11.881884	0.050000
0.011268	11.901876	-0.050000
0.011268	11.921867	0.050000
0.011268	11.941859	-0.050000
0.011268	11.961851	0.050000
0.011268	11.981842	-0.050000
0.011268	12.001834	0.050000
0.011268	12.021826	-0.050000
0.011268	12.041817	0.050000
0.011268	12.061809	-0.050000
0.011268	12.081801	0.050000
0.011268	12.101792	-0.050000
0.011268	12.121784	0.050000
0.011268	12.141776	-0.050000
0.011268	12.161767	0.050000
0.011268	12.181759	-0.050000
0.011268	12.201751	0.050000
0.011268	12.221742	-0.050000
0.011268	12.241734	0.050000
0.011268	12.261726	-0.050000
0.011268	12.281717	0.050000
0.011268	12.301709	-0.050000
0.011268	12.321701	0.050000
0.011268	12.341692	-0.050000
0.011268	12.361684	0.050000
0.011268	12.381676	-0.050000
0.011268	12.401667	0.050000
0.011268	12.421659	-0.050000
0.011268	12.441651	0.050000
0.011268	12.461642	-0.050000
0.011268	12.481634	0.050000
0.011268	12.501626	-0.050000
0.011268	12.521617	0.050000
0.011268	12.541609	-0.050000
0.011268	12.561601	0.050000
0.011268	12.581592	-0.050000
0.011268	12.601584	0.050000
0.011268	12.621576	-0.050000
0.011268	12.641567	0.050000
0.011268	12.661559	-0.050000
0.011268	12.681551	0.050000
0.011268	12.701542	-0.050000
0.011268	12.721534	0.050000
0.011268	12.741526	-0.050000
0.011268	12.761517	0.050000
0.011268	12.781509	-0.050000
0.011268	12.801501	0.050000
0.011268	12.821492	-0.050000
0.011268	12.841484	0.050000
0.011268	12.861476	-0.050000
0.011268	12.881467	0.050000
0.011268	12.901459	-0.050000
0.011268	12.921451	0.050000
0.011268	12.941442	-0.050000
0.011268	12.961434	0.050000
0.011268	12.981426	-0.050000
0.011268	13.001417	0.050000
0.011268	13.021409	-0.050000
0.011268	13.041401	0.050000
0.011268	13.061392	-0.050000
0.011268	13.081384	0.050000
0.011268	13.101376	-0.050000
0.011268	13.121367	0.050000
0.011268	13.141359	-0.050000
0.011268	13.161351	0.050000
0.011268	13.181342	-0.050000
0.011268	13.201334	0.050000
0.011268	13.221326	-0.050000
0.011268	13.241317	0.050000
0.011268	13.261309	-0.050000
0.011268	13.281301	0.050000
0.011268	13.301292	-0.050000
0.011268	13.321284	0.050000
0.011268	13.341276	-0.050000
0.011268	13.361267	0.050000
0.011268	13.381259	-0.050000
0.011268	13.401251	0.050000
0.011268	13.421242	-0.050000
0.011268	13.441234	0.050000
0.011268	13.461226	-0.050000
0.011268	13.481217	0.050000
0.011268	13.501209	-0.050000
0.011268	13.521201	0.050000
0.011268	13.541192	-0.050000
0.011268	13.561184	0.050000
0.011268	13.581176	-0.050000
0.011268	13.601167	0.050000
0.011268	13.621159	-0.050000
0.011268	13.641151	0.050000
0.011268	13.661142	-0.050000
0.011268	13.681134	0.050000
0.011268	13.701126	-0.050000
0.011268	13.721117	0.050000
0.011268	13.741109	-0.050000
0.011268	13.761101	0.050000
0.011268	13.781092	-0.050000
0.011268	13.801084	0.050000
0.011268	13.821076	-0.050000
0.011268	13.841067	0.050000
0.011268	13.861059	-0.050000
0.011268	13.881051	0.050000
0.011268	13.901042	-0.050000
0.011268	13.921034	0.050000
0.011268	13.941026	-0.050000
0.011268	13.961017	0.050000
0.011268	13.981009	-0.050000
0.011268	14.001001	0.050000
0.011268	14.020992	-0.050000
0.011268	14.040984	0.050000
0.011268	14.060976	-0.050000
0.011268	14.080967	0.050000
0.011268	14.100959	-0.050000
0.011268	14.120951	0.050000
0.011268	14.140942	-0.050000
0.011268	14.160934	0.050000
0.011268	14.180926	-0.050000
0.011268	14.200917	0.050000
0.011268	14.220909	-0.050000
0.011268	14.240901	0.050000
0.011268	14.260892	-0.050000
0.011268	14.280884	0.050000
0.011268	14.300876	-0.050000
0.011268	14.320867	0.050000
0.011268	14.340859	-0.050000
0.011268	14.360851	0.050000
0.011268	14.380842	-0.050000
0.011268	14.400834	0.050000
0.011268	14.420826	-0.050000
0.011268	14.440817	0.050000
0.011268	14.460809	-0.050000
0.011268	14.480801	0.050000
0.011268	14.500792	-0.050000
0.011268	14.520784	0.050000
0.011268	14.540776	-0.050000
0.011268	14.560767	0.050000
0.011268	14.580759	-0.050000
0.011268	14.600751	0.050000
0.011268	14.620742	-0.050000
0.011268	14.640734	0.050000
0.011268	14.660726	-0.050000
0.011268	14.680717	0.050000
0.011268	14.700709	-0.050000
0.011268	14.720701	0.050000
0.011268	14.740692	-0.050000
0.011268	14.760684	0.050000
0.011268	14.780676	-0.050000
0.011268	14.800667	0.050000
0.011268	14.820659	-0.050000
0.011268	14.840651	0.050000
0.011268	14.860642	-0.050000
0.011268	14.880634	0.050000
0.011268	14.900626	-0.050000
0.011268	14.920617	0.050000
0.011268	14.940609	-0.050000
0.011268	14.960601	0.050000
0.011268	14.980592	-0.050000
0.011268	15.000584	0.050000
0.011268	15.020576	-0.050000
0.011268	15.040567	0.050000
0.011268	15.060559	-0.050000
0.011268	15.080551	0.050000
0.011268	15.100542	-0.050000
0.011268	15.120534	0.050000
0.011268	15.140526	-0.050000
0.011268	15.160517	0.050000
0.011268	15.180509	-0.050000
0.011268	15.200501	0.050000
0.011268	15.220492	-0.050000
0.011268	15.240484	0.050000
0.011268	15.260476	-0.050000
0.011268	15.280467	0.050000
0.011268	15.300459	-0.050000
0.011268	15.320451	0.050000
0.011268	15.340442	-0.050000
0.011268	15.360434	0.050000
0.011268	15.380426	-0.050000
0.011268	15.400417	0.050000
0.011268	15.420409	-0.050000
0.011268	15.440401	0.050000
0.011268	15.460392	-0.050000
0.011268	15.480384	0.050000
0.011268	15.500376	-0.050000
0.011268	15.520367	0.050000
0.011268	15.540359	-0.050000
0.011268	15.560351	0.050000
0.011268	15.580342	-0.050000
0.011268	15.600334	0.050000
0.011268	15.620326	-0.050000
0.011268	15.640317	0.050000
0.011268	15.660309	-0.050000
0.011268	15.680301	0.050000
0.011268	15.700292	-0.050000
0.011268	15.720284	0.050000
0.011268	15.740276	-0.050000
0.011268	15.760267	0.050000
0.011268	15.780259	-0.050000
0.011268	15.800251	0.050000
0.011268	15.820242	-0.050000
0.011268	15.840234	0.050000
0.011268	15.860226	-0.050000
0.011268	15.880217	0.050000
0.011268	15.900209	-0.050000
0.011268	15.920201	0.050000
0.011268	15.940192	-0.050000
0.011268	15.960184	0.050000
0.011268	15.980176	-0.050000
0.011268	16.000167	0.050000
0.011268	16.020159	-0.050000
0.011268	16.040151	0.050000
0.011268	16.060142	-0.050000
0.011268	16.080134	0.050000
0.011268	16.100126	-0.050000
0.011268	16.120117	0.050000
0.011268	16.140109	-0.050000
0.011268	16.160101	0.050000
0.011268	16.180092	-0.050000
0.011268	16.200084	0.050000
0.011268	16.220076	-0.050000
0.011268	16.240067	0.050000
0.011268	16.260059	-0.050000
0.011268	16.280051	0.050000
0.011268	16.300042	-0.050000
0.011268	16.320034	0.050000
0.011268	16.340026	-0.050000
0.011268	16.360017	0.050000
0.011268	16.380009	-0.050000
0.011268	16.400001	0.050000
0.011268	16.419992	-0.050000
0.011268	16.439984	0.050000
0.011268	16.459976	-0.050000
0.011268	16.479967	0.050000
0.011268	16.499959	-0.050000
0.011268	16.519951	0.050000
0.011268	16.539942	-0.050000
0.011268	16.559934	0.050000
0.011268	16.579926	-0.050000
0.011268	16.599917	0.050000
0.011268	16.619909	-0.050000
0.011268	16.639901	0.050000
0.011268	16.659892	-0.050000
0.011268	16.679884	0.050000
0.011268	16.699876	-0.050000
0.011268	16.719867	0.050000
0.011268	16.739859	-0.050000
0.011268	16.759851	0.050000
0.011268	16.779842	-0.050000
0.011268	16.799834	0.050000
0.011268	16.819826	-0.050000
0.011268	16.839817	0.050000
0.011268	16.859809	-0.050000
0.011268	16.879801	0.050000
0.011268	16.899792	-0.050000
0.011268	16.919784	0.050000
0.011268	16.939776	-0.050000
0.011268	16.959767	0.050000
0.011268	16.979759	-0.050000
0.011268	16.999751	0.050000
0.011268	17.019742	-0.050000
0.011268	17.039734	0.050000
0.011268	17.059726	-0.050000
0.011268	17.079717	0.050000
0.011268	17.099709	-0.050000
0.011268	17.119701	0.050000
0.011268	17.139692	-0.050000
0.011268	17.159684	0.050000
0.011268	17.179676	-0.050000
0.011268	17.199667	0.050000
0.011268	17.219659	-0.050000
0.011268	17.239651	0.050000
0.011268	17.259642	-0.050000
0.011268	17.279634	0.050000
0.011268	17.299626	-0.050000
0.011268	17.319617	0.050000
0.011268	17.339609	-0.050000
0.011268	17.359601	0.050000
0.011268	17.379592	-0.050000
0.011268	17.399584	0.050000
0.011268	17.419576	-0.050000
0.011268	17.439567	0.050000
0.011268	17.459559	-0.050000
0.011268	17.479551	0.050000
0.011268	17.499542	-0.050000
0.011268	17.519534	0.050000
0.011268	17.539526	-0.050000
0.011268	17.559518	0.050000
0.011268	17.579509	-0.050000
0.011268	17.599501	0.050000
0.011268	17.619493	-0.050000
0.011268	17.639484	0.050000
0.011268	17.659476	-0.050000
0.011268	17.679468	0.050000
0.011268	17.699459	-0.050000
0.011268	17.719451	0.050000
0.011268	17.739443	-0.050000
0.011268	17.759434	0.050000
0.011268	17.779426	-0.050000
0.011268	17.799418	0.050000
0.011268	17.819409	-0.050000
0.011268	17.839401	0.050000
0.011268	17.859393	-0.050000
0.011268	17.879384	0.050000
0.011268	17.899376	-0.050000
0.011268	17.919368	0.050000
0.011268	17.939359	-0.050000
