FLX	FLY	FRX	FRY
12.54825514	56.87866974	17.94369316	54.25393193
12.57022848	56.93860769	17.99715804	54.37961657
12.59026425	56.99707901	18.04960798	54.50798961
12.60844998	57.0541841	18.10085686	54.63892705
12.62487721	57.11002812	18.15072667	54.77229679
12.63964166	57.16472478	18.19904539	54.9079505
12.65284784	57.2183994	18.24565033	55.04571435
12.66459467	57.27117827	18.29039226	55.18541667
12.67498329	57.32319297	18.33313417	55.32686418
12.68411527	57.37458614	18.37375425	55.46985302
12.69208959	57.42550223	18.41214895	55.61417099
12.69900402	57.47610058	18.44823044	55.75959382
12.70494736	57.52653471	18.48192949	55.90589364
12.76242367	57.76997966	18.56561188	56.24583838
12.766685	57.82058405	18.59442178	56.39317941
12.77022276	57.87152924	18.62076395	56.54067696
12.77310634	57.92298598	18.64465119	56.68809283
12.77540109	57.97513382	18.66611492	56.83518181
12.77716403	58.02814637	18.68520647	56.98170736
12.77844879	58.08220101	18.70199687	57.127435
12.77930127	58.13746763	18.71657403	57.27213983
12.77976446	58.19412246	18.72904166	57.41559774
12.77987574	58.25233302	18.73951895	57.55760085
12.77967098	58.31226316	18.74813928	57.69794556
12.77918133	58.37406874	18.75504634	57.83644676
12.77843717	58.43790398	18.76039305	57.97292666
12.77746968	58.50391715	18.76434105	58.10721674
12.77631124	58.57224134	18.76705921	58.23916665
12.77499388	58.64301008	18.76871716	58.3686358
12.77355352	58.71633928	18.76948817	58.49550517
12.77203029	58.79234295	18.76954473	58.6196568
12.77047024	58.8711193	18.76905906	58.7409955
12.76892257	58.95275664	18.7681968	58.8594364
12.76744374	59.03733038	18.76711907	58.97491351
12.76610172	59.12490909	18.76598424	59.08736133
12.76496524	59.21554653	18.76493576	59.19673656
12.76411714	59.30928473	18.76411386	59.30300273
12.763645	59.406144	18.763645	59.406144
12.763645	59.506144	18.763645	59.506144
12.76422214	59.60928473	18.76421886	59.60300273
12.76548824	59.71554553	18.76545876	59.69673556
12.76756372	59.82490609	18.76744624	59.78735833
12.77057274	59.93732038	18.77024807	59.87490351
12.77464657	60.05272964	18.7739208	59.9594094
12.77991824	60.1710573	18.77850706	60.0409335
12.78652529	60.29221695	18.78403973	60.1195308
12.79460652	60.41610528	18.79054117	60.19527117
12.80430088	60.54260508	18.79802416	60.2682308
12.81574224	60.67157934	18.80649021	60.33850465
12.82906468	60.80288315	18.81593605	60.40618274
12.84439317	60.93635298	18.82634905	60.47137566
12.86184733	61.07181774	18.83771234	60.53419576
12.88153598	61.20908716	18.85000428	60.59476956
12.90355874	61.34796102	18.86320195	60.65322885
12.92800246	61.48823646	18.87727966	60.70971174
12.95493727	61.62969363	18.89221003	60.76436583
12.98441979	61.77211101	18.90796787	60.817345
13.01648903	61.91525437	18.92453147	60.86881536
13.05116709	62.05889182	18.94188092	60.91893981
13.08845434	62.20278498	18.95999919	60.96789183
13.12833376	62.34670124	18.97887495	61.01584896
13.170768	62.49039805	18.99850478	61.06299341
13.21570067	62.63364766	19.01888888	61.10950638
13.26305236	62.77621671	19.04003449	61.15557564
13.31272902	62.91789058	19.06195544	61.20138382
13.36461459	63.05845223	19.08467395	61.24712099
13.41857627	63.19770114	19.10821525	61.29296802
13.47446229	63.33544197	19.13261317	61.33911318
13.53210967	63.47149727	19.15790726	61.38573567
13.59133884	63.6056994	19.18414133	61.43301435
13.65195866	63.73789778	19.21136239	61.4811235
13.71377021	63.86795812	19.23961967	61.53022679
13.77656098	63.9957551	19.26896786	61.58049805
13.84011525	64.12118201	19.29945898	61.63209261
13.90421548	64.24415169	19.33114504	61.68516057
13.96863814	64.36458774	19.36407616	61.73984993
14.03315957	64.48242826	19.39830146	61.79630605
14.09755959	64.59762726	19.43386188	61.85465845
14.16161862	64.71015077	19.47079518	61.91503999
14.22512604	64.81997957	19.5091309	61.97756991
14.28787758	64.92710858	19.54888778	62.04236046
14.34967374	65.0315333	19.59008148	62.10952599
14.41032881	65.13326857	19.63271153	62.17916655
14.46966914	65.23233834	19.67676606	62.25137514
14.52752801	65.32876582	19.72222415	62.32624487
14.5837568	65.42258649	19.76905075	62.40385717
14.6382177	65.51383944	19.81719724	62.48428982
14.69079481	65.60257524	19.86659958	62.56760489
14.74137781	65.68883824	19.91718258	62.65386789
14.7898767	65.77268244	19.96885624	62.74313282
14.8362198	65.85416749	20.02151375	62.83543817
14.88034501	65.93334682	20.07504115	62.93082587
14.92221114	66.01028334	20.12930806	63.02932014
14.96178881	66.08503857	20.18417153	63.13093655
14.99906874	66.1576833	20.23947648	63.23567599
15.03405258	66.22828258	20.29506278	63.34353446
15.06675404	66.29690557	20.3507589	63.45449591
15.09720562	66.36363077	20.40638218	63.56851999
15.12544859	66.42853326	20.46175088	63.68556445
15.15153457	66.49169326	20.51667646	63.80557105
15.17552914	66.55319774	20.57096716	63.92845993
15.19750248	66.61313669	20.62443204	64.05414557
15.21753825	66.67160701	20.67688198	64.18251761
15.23572398	66.7287121	20.72813086	64.31345505
15.25215121	66.78455612	20.77800067	64.44682479
15.26691566	66.83925278	20.82631939	64.5824785
15.28012184	66.8929284	20.87292433	64.72024335
15.29186867	66.94570627	20.91766626	64.85994467
15.30225729	66.99772097	20.96040817	65.00139218
15.31139027	67.04911414	21.00102925	65.14438102
15.31936359	67.10003123	21.03942295	65.28869999
15.32627802	67.15062858	21.07550444	65.43412182
15.33222136	67.20106271	21.10920349	65.58042164
15.38969767	67.44450766	21.19288588	65.92036638
15.393959	67.49511205	21.22169578	66.06770741
15.39749676	67.54605724	21.24803795	66.21520496
15.40038034	67.59751398	21.27192519	66.36262083
15.40267509	67.64966182	21.29338892	66.50970981
15.40443803	67.70267437	21.31248047	66.65623536
15.40572279	67.75672901	21.32927087	66.801963
15.40657527	67.81199563	21.34384803	66.94666783
15.40703846	67.86865046	21.35631566	67.09012574
15.40714974	67.92686102	21.36679295	67.23212885
15.40694498	67.98679116	21.37541328	67.37247356
15.40645533	68.04859774	21.38232034	67.51097576
15.40571117	68.11243198	21.38766705	67.64745466
15.40474368	68.17844515	21.39161505	67.78174474
15.40358524	68.24676934	21.39433321	67.91369465
15.40226788	68.31753908	21.39599116	68.0431648
15.40082752	68.39086728	21.39676217	68.17003317
15.39930429	68.46687095	21.39681873	68.2941848
15.39774424	68.5456473	21.39633306	68.4155235
15.39619657	68.62728464	21.3954708	68.5339644
15.39471874	68.71185838	21.39439407	68.64944151
15.39337572	68.79943709	21.39325824	68.76188933
15.39223924	68.89007453	21.39220976	68.87126456
15.39139114	68.98381273	21.39138786	68.97753073
15.390919	69.080672	21.390919	69.080672
15.390919	69.180672	21.390919	69.180672
15.39149614	69.28381273	21.39149286	69.27753073
15.39276224	69.39007453	21.39273276	69.37126456
15.39483772	69.49943509	21.39472024	69.46188733
15.39784674	69.61184838	21.39752207	69.54943151
15.40192057	69.72725864	21.4011948	69.6339384
15.40719224	69.8455853	21.40578106	69.7154615
15.41379929	69.96674495	21.41131373	69.7940588
15.42188152	70.09063328	21.41781617	69.86979917
15.43157488	70.21713308	21.42529816	69.9427588
15.44301624	70.34610734	21.43376421	70.01303265
15.45633868	70.47741115	21.44321005	70.08071074
15.47166717	70.61088198	21.45362305	70.14590466
15.48912133	70.74634574	21.46498634	70.20872376
15.50880998	70.88361516	21.47727828	70.26929756
15.53083274	71.02248902	21.49047595	70.32775685
15.55527646	71.16276446	21.50455366	70.38423974
15.58221127	71.30422163	21.51948403	70.43889383
15.61169479	71.44663901	21.53524287	70.491873
15.64376403	71.58978237	21.55180647	70.54334336
15.67844109	71.73341982	21.56915492	70.59346781
15.71572834	71.87731398	21.58727319	70.64242083
15.75560776	72.02122924	21.60614895	70.69037696
15.798042	72.16492605	21.62577878	70.73752141
15.84297467	72.30817566	21.64616288	70.78403438
15.89032636	72.45074471	21.66730849	70.83010364
15.94000302	72.59241858	21.68922944	70.87591182
15.99188859	72.73298023	21.71194795	70.92164899
16.04585027	72.87222914	21.73548925	70.96749602
16.10173629	73.00996997	21.75988717	71.01364118
16.15938367	73.14602527	21.78518126	71.06026367
16.21861284	73.2802274	21.81141533	71.10754235
16.27923266	73.41242578	21.83863639	71.1556515
16.34104421	73.54248712	21.86689367	71.20475579
16.40383498	73.6702831	21.89624186	71.25502605
16.46738925	73.79571001	21.92673298	71.30662061
16.53148948	73.91867969	21.95841904	71.35968857
16.59591214	74.03911674	21.99135016	71.41437893
16.66043357	74.15695626	22.02557546	71.47083405
16.72483359	74.27215626	22.06113588	71.52918745
16.78889262	74.38467977	22.09806918	71.58956899
16.85240004	74.49450857	22.1364049	71.65209891
16.91515158	74.60163658	22.17616178	71.71688846
16.97694774	74.7060613	22.21735548	71.78405399
17.03760281	74.80779757	22.25998553	71.85369555
17.09694314	74.90686634	22.30404006	71.92590314
17.15480201	75.00329382	22.34949815	72.00077287
17.2110308	75.09711449	22.39632475	72.07838517
17.2654927	75.18836744	22.44447224	72.15881782
17.31806881	75.27710324	22.49387358	72.24213289
17.36865181	75.36336624	22.54445658	72.32839589
17.4171507	75.44721044	22.59613024	72.41766082
17.4634938	75.52869549	22.64878775	72.50996617
17.50761901	75.60787482	22.70231515	72.60535387
17.54948514	75.68481134	22.75658206	72.70384814
17.58906281	75.75956657	22.81144553	72.80546455
17.62634274	75.8322123	22.86675048	72.91020499
17.66132658	75.90281158	22.92233678	73.01806346
17.69402804	75.97143357	22.9780329	73.12902391
17.72447962	76.03815877	23.03365618	73.24304799
17.75272259	76.10306126	23.08902488	73.36009245
17.77880857	76.16622126	23.14395046	73.48009905
17.80280314	76.22772574	23.19824116	73.60298793
17.82477648	76.28766469	23.25170604	73.72867357
17.84481225	76.34613501	23.30415598	73.85704561
17.86299798	76.4032401	23.35540486	73.98798305
17.87942521	76.45908412	23.40527467	74.12135279
17.89418966	76.51378078	23.45359339	74.2570065
17.90739584	76.5674564	23.50019833	74.39477135
17.91914267	76.62023427	23.54494026	74.53447267
17.92953129	76.67224897	23.58768217	74.67592018
17.93866427	76.72364214	23.62830325	74.81890902
17.94663859	76.77455923	23.66669795	74.96322799
17.95355202	76.82515758	23.70277844	75.10865082
17.95949536	76.87559171	23.73647749	75.25495064
18.01697167	77.11903566	23.82015988	75.59489438
18.021233	77.16964005	23.84896978	75.74223541
18.02477076	77.22058524	23.87531195	75.88973296
18.02765434	77.27204298	23.89919919	76.03714983
18.02994909	77.32418982	23.92066292	76.18423781
18.03171203	77.37720237	23.93975447	76.33076336
18.03299679	77.43125701	23.95654487	76.476491
18.03384927	77.48652363	23.97112203	76.62119583
18.03431246	77.54317846	23.98358966	76.76465374
18.03442374	77.60138902	23.99406695	76.90665685
18.03421898	77.66132016	24.00268728	77.04700256
18.03372933	77.72312574	24.00959434	77.18550376
18.03298517	77.78696098	24.01494105	77.32198366
18.03201868	77.85297315	24.01889005	77.45627274
18.03085924	77.92129734	24.02160721	77.58822265
18.02954188	77.99206708	24.02326516	77.7176928
18.02810152	78.06539528	24.02403617	77.84456117
18.02657829	78.14139895	24.02409273	77.9687128
18.02501824	78.2201753	24.02360706	78.0900515
18.02347057	78.30181364	24.0227448	78.2084934
18.02199274	78.38638638	24.02166807	78.32396951
18.02064972	78.47396609	24.02053224	78.43641833
18.01951324	78.56460353	24.01948376	78.54579356
18.01866614	78.65834073	24.01866286	78.65205873
18.018193	78.7552	24.018193	78.7552
18.018193	78.8552	24.018193	78.8552
18.01877014	78.95834073	24.01876686	78.95205873
18.02003624	79.06460253	24.02000676	79.04579256
18.02211172	79.17396309	24.02199424	79.13641533
18.02512074	79.28637638	24.02479607	79.22395951
18.02919457	79.40178664	24.0284688	79.3084664
18.03446624	79.5201133	24.03305506	79.3899895
18.04107329	79.64127295	24.03858773	79.4685868
18.04915552	79.76516128	24.04509017	79.54432717
18.05884888	79.89166208	24.05257216	79.6172878
18.07029124	80.02063534	24.06103921	79.68756065
18.08361268	80.15193915	24.07048405	79.75523874
18.09894117	80.28540998	24.08089705	79.82043266
18.11639533	80.42087474	24.09226034	79.88325276
18.13608498	80.55814316	24.10455328	79.94382556
18.15810674	80.69701702	24.11774995	80.00228485
18.18255046	80.83729246	24.13182766	80.05876774
18.20948527	80.97874963	24.14675803	80.11342183
18.23896879	81.12116701	24.16251687	80.166401
18.27103803	81.26431037	24.17908047	80.21787136
18.30571509	81.40794782	24.19642892	80.26799581
18.34300234	81.55184198	24.21454719	80.31694883
18.38288276	81.69575724	24.23342395	80.36490496
18.425316	81.83945405	24.25305278	80.41204941
18.47024867	81.98270366	24.27343688	80.45856238
18.51760036	82.12527371	24.29458249	80.50463264
18.56727802	82.26694758	24.31650444	80.55044082
18.61916259	82.40750823	24.33922195	80.59617699
18.67312427	82.54675714	24.36276325	80.64202402
18.72901029	82.68449797	24.38716117	80.68816918
18.78665767	82.82055327	24.41245526	80.73479167
18.84588684	82.9547554	24.43868933	80.78207035
18.90650666	83.08695378	24.46591039	80.8301795
18.96831821	83.21701512	24.49416767	80.87928379
19.03110898	83.3448111	24.52351586	80.92955405
19.09466325	83.47023801	24.55400698	80.98114861
19.15876348	83.59320769	24.58569304	81.03421657
19.22318714	83.71364474	24.61862516	81.08890693
19.28770757	83.83148426	24.65284946	81.14536205
19.35210759	83.94668426	24.68840988	81.20371545
19.41616662	84.05920777	24.72534318	81.26409699
19.47967404	84.16903657	24.7636789	81.32662691
19.54242558	84.27616558	24.80343578	81.39141746
19.60422174	84.3805903	24.84462948	81.45858299
19.66487681	84.48232557	24.88725953	81.52822355
19.72421714	84.58139434	24.93131406	81.60043114
19.78207601	84.67782182	24.97677215	81.67530087
19.8383048	84.77164249	25.02359875	81.75291317
19.8927667	84.86289544	25.07174624	81.83334582
19.94534281	84.95163124	25.12114758	81.91666089
19.99592581	85.03789424	25.17173058	82.00292389
20.0444247	85.12173844	25.22340424	82.09218882
20.0907678	85.20322349	25.27606175	82.18449417
20.13489301	85.28240282	25.32958915	82.27988187
20.17675914	85.35933934	25.38385606	82.37837614
20.21633681	85.43409557	25.43871953	82.47999355
20.25361674	85.5067403	25.49402448	82.58473299
20.28860058	85.57733958	25.54961078	82.69259146
20.32130204	85.64596257	25.6053069	82.80355291
20.35175462	85.71268777	25.66093118	82.91757699
20.37999759	85.77759026	25.71629988	83.03462145
20.40608257	85.84074926	25.77122446	83.15462705
20.43007714	85.90225474	25.82551516	83.27751693
20.45205048	85.96219269	25.87898004	83.40320157
20.47208625	86.02066301	25.93142998	83.53157361
20.49027198	86.0777681	25.98267886	83.66251105
20.50669921	86.13361312	26.03254867	83.79588179
20.52146366	86.18830878	26.08086739	83.9315345
20.53466984	86.2419844	26.12747233	84.06929935
20.54641667	86.29476227	26.17221426	84.20900067
20.55680529	86.34677697	26.21495617	84.35044818
20.56593827	86.39817014	26.25557725	84.49343702
20.57391259	86.44908723	26.29397195	84.63775599
20.58082602	86.49968558	26.33005244	84.78317882
20.58676936	86.55011971	26.36375149	84.92947864
20.64424667	86.79356466	26.44743488	85.26942338
20.648507	86.84416805	26.47624378	85.41676341
20.65204476	86.89511424	26.50258595	85.56426196
20.65492834	86.94657098	26.52647319	85.71167783
20.65722309	86.99871882	26.54793692	85.85876681
20.65898603	87.05173137	26.56702847	86.00529236
20.66027079	87.10578501	26.58381887	86.151019
20.66112327	87.16105163	26.59839603	86.29572383
20.66158646	87.21770746	26.61086366	86.43918274
20.66169774	87.27591702	26.62134095	86.58118485
20.66149298	87.33584816	26.62996128	86.72153056
20.66100333	87.39765374	26.63686834	86.86003176
20.66025917	87.46148898	26.64221505	86.99651166
20.65929268	87.52750115	26.64616405	87.13080074
20.65813324	87.59582634	26.64888121	87.26275165
20.65681588	87.66659508	26.65053916	87.3922208
20.65537552	87.73992428	26.65131017	87.51909017
20.65385329	87.81592795	26.65136773	87.6432418
20.65229224	87.8947033	26.65088106	87.7645795
20.65074457	87.97634164	26.6500188	87.8830214
20.64926674	88.06091438	26.64894207	87.99849751
20.64792372	88.14849409	26.64780624	88.11094633
20.64678824	88.23913153	26.64675876	88.22032156
20.64594014	88.33286973	26.64593686	88.32658773
20.645467	88.429729	26.645467	88.429729
20.645467	88.529729	26.645467	88.529729
20.64604414	88.63286973	26.64604086	88.62658773
20.64731024	88.73913053	26.64728076	88.72032056
20.64938572	88.84849109	26.64926824	88.81094333
20.65239474	88.96090538	26.65207007	88.89848851
20.65646857	89.07631464	26.6557428	88.9829944
20.66174024	89.1946423	26.66032906	89.0645185
20.66834729	89.31580195	26.66586173	89.1431158
20.67642952	89.43968928	26.67236417	89.21885517
20.68612388	89.56619008	26.67984716	89.2918158
20.69756524	89.69516334	26.68831321	89.36208865
20.71088668	89.82646815	26.69775805	89.42976774
20.72621517	89.95993798	26.70817105	89.49496066
20.74366933	90.09540274	26.71953434	89.55778076
20.76335898	90.23267116	26.73182728	89.61835356
20.78538174	90.37154602	26.74502495	89.67681385
20.80982446	90.51182046	26.75910166	89.73329574
20.83675927	90.65327863	26.77403203	89.78795083
20.86624279	90.79569601	26.78979087	89.84093
20.89831203	90.93883837	26.80635447	89.89239936
20.93298909	91.08247582	26.82370292	89.94252381
20.97027634	91.22636998	26.84182119	89.99147683
21.01015676	91.37028624	26.86069795	90.03943396
21.052591	91.51398305	26.88032778	90.08657841
21.09752267	91.65723166	26.90071088	90.13309038
21.14487436	91.79980171	26.92185649	90.17916064
21.19455202	91.94147558	26.94377844	90.22496882
21.24643659	92.08203623	26.96649595	90.27070499
21.30039827	92.22128514	26.99003725	90.31655202
21.35628429	92.35902597	27.01443517	90.36269718
21.41393267	92.49508127	27.03973026	90.40931967
21.47316084	92.6292834	27.06596333	90.45659835
21.53378066	92.76148178	27.09318439	90.5047075
21.59559221	92.89154312	27.12144167	90.55381179
21.65838298	93.0193391	27.15078986	90.60408205
21.72193725	93.14476601	27.18128098	90.65567661
21.78603748	93.26773669	27.21296704	90.70874557
21.85046114	93.38817274	27.24589916	90.76343493
21.91498157	93.50601326	27.28012346	90.81989105
21.97938159	93.62121226	27.31568388	90.87824345
22.04344062	93.73373577	27.35261718	90.93862499
22.10694804	93.84356457	27.3909529	91.00115491
22.16969958	93.95069358	27.43070978	91.06594546
22.23149574	94.0551183	27.47190348	91.13311099
22.29215081	94.15685357	27.51453353	91.20275155
22.35149114	94.25592334	27.55858806	91.27496014
22.40935001	94.35234982	27.60404615	91.34982887
22.4655788	94.44617049	27.65087275	91.42744117
22.5200407	94.53742344	27.69902024	91.50787382
22.57261681	94.62615924	27.74842158	91.59118889
22.62319981	94.71242324	27.79900458	91.67745289
22.6716987	94.79626744	27.85067824	91.76671782
22.7180418	94.87775249	27.90333575	91.85902317
22.76216701	94.95693182	27.95686315	91.95441087
22.80403314	95.03386734	28.01113006	92.05290414
22.84361081	95.10862357	28.06599353	92.15452155
22.88089174	95.1812683	28.12129948	92.25926099
22.91587458	95.25186758	28.17688478	92.36711946
22.94857604	95.32049057	28.2325809	92.47808091
22.97902862	95.38721577	28.28820518	92.59210499
23.00727159	95.45211826	28.34357388	92.70914945
23.03335657	95.51527726	28.39849846	92.82915505
23.05735114	95.57678274	28.45278916	92.95204493
23.07932448	95.63672069	28.50625404	93.07772957
23.09936025	95.69519201	28.55870398	93.20610261
23.11754598	95.7522971	28.60995286	93.33704005
23.13397321	95.80814112	28.65982267	93.47040979
23.14873866	95.86283778	28.70814239	93.6060635
23.16194384	95.9165134	28.75474633	93.74382835
23.17369067	95.96929127	28.79948826	93.88352967
23.18407929	96.02130597	28.84223017	94.02497718
23.19321227	96.07269914	28.88285125	94.16796602
23.20118659	96.12361623	28.92124595	94.31228499
23.20810002	96.17421358	28.95732644	94.45770682
23.21404336	96.22464771	28.99102549	94.60400664
