FLX	FLY	FRX	FRY
-2.66582576	55.25153096	3.266602408	54.35359107
-2.63660426	55.39088879	3.282601152	54.40955944
-2.606056731	55.5281399	3.299379795	54.46709352
-2.57437213	55.66314588	3.316951867	54.52635145
-2.541748027	55.79577663	3.335329417	54.58748828
-2.508387293	55.92591574	3.354522597	54.65065591
-2.474490271	56.05346736	3.374540645	54.71599312
-2.440261773	56.17834118	3.395386816	54.78363492
-2.405901149	56.30046793	3.417060199	54.85370563
-2.371603991	56.41979079	3.439552246	54.92631725
-2.337563871	56.53625847	3.462848462	55.00158692
-2.303964681	56.64983699	3.486923343	55.07960901
-2.270979173	56.76050752	3.511743819	55.16047164
-2.238774972	56.86825149	3.537266213	55.24426004
-2.207505477	56.97306681	3.563435824	55.33104474
-2.177314073	57.07495712	3.590186109	55.42088891
-2.148324449	57.17394137	3.617440762	55.51383549
-2.120656449	57.27003837	3.645108762	55.60993249
-2.094409073	57.36327412	3.673091109	55.70920591
-2.069665477	57.45369181	3.701275824	55.81166974
-2.046501972	57.54132649	3.729539213	55.91733504
-2.024972173	57.62622852	3.757750819	56.02619264
-2.005119681	57.70845199	3.785768343	56.13822401
-1.986970871	57.78806147	3.813441462	56.25338992
-1.970540991	57.86512179	3.840615246	56.37164825
-1.955834149	57.93970093	3.867127199	56.49293863
-1.942836773	58.01188618	3.892811816	56.61717992
-1.931528271	58.08175836	3.917502645	56.74428412
-1.921880293	58.14940874	3.941029597	56.87414891
-1.913848027	58.21493763	3.963229417	57.00664928
-1.90738613	58.27844888	3.983937867	57.14165445
-1.902439731	58.3400589	4.002996795	57.27901252
-1.89894726	58.39988779	4.020258152	57.41855844
-1.89684676	58.45805996	4.035581408	57.56012007
-1.896073267	58.51470925	4.048836957	57.70351112
-1.896557672	58.56998325	4.059909015	57.8485232
-1.898233447	58.6240261	4.068697401	57.99495038
-1.901036255	58.67699411	4.075116061	58.14257527
-1.904902169	58.72904888	4.079098231	58.29116852
-1.909773212	58.78035626	4.08059388	58.44050026
-1.915592124	58.83109196	4.079575348	58.59032862
-1.922311463	58.8814284	4.076031299	58.74041739
-1.92685089	59.13152515	4.073008836	59.09049747
-1.93524198	59.18161048	4.064470137	59.24038554
-1.944418057	59.23184681	4.053502099	59.38981455
-1.954355108	59.28241811	4.040175085	59.53855825
-1.965033243	59.33351241	4.0245812	59.68638467
-1.976440206	59.38531307	4.00682865	59.8330784
-1.988568487	59.43800438	3.987043721	59.97842898
-2.001416253	59.49176394	3.965366597	60.12224187
-2.01498438	59.54677233	3.941954303	60.26432479
-2.029277305	59.60320064	3.916974523	60.40450533
-2.04430307	59.66121727	3.890604613	60.54262001
-2.06006916	59.72098061	3.863030484	60.67852466
-2.076582731	59.78264708	3.834445853	60.81208435
-2.093851288	59.84636808	3.805048	60.94317581
-2.111877941	59.9122819	3.775036181	61.07169646
-2.130662963	59.98052508	3.74461126	61.19755129
-2.150199818	60.05121837	3.713970975	61.32066743
-2.170479329	60.12448226	3.683310152	61.44097332
-2.191481519	60.200423	3.652818842	61.55841906
-2.21317765	60.27914006	3.622681473	61.67296512
-2.235533649	60.36071837	3.593068491	61.78458532
-2.25850293	60.44524275	3.564147229	61.89325695
-2.282027416	60.53278201	3.536072208	61.99897326
-2.306039454	60.62339534	3.508986081	62.10173158
-2.330461245	60.71712633	3.483013286	62.20155009
-2.355201245	60.81401833	3.458273286	62.29844209
-2.380159454	60.91409534	3.434866081	62.39243158
-2.405222416	61.01736701	3.412877208	62.48355826
-2.43026793	61.12384075	3.392382229	62.57185495
-2.455163649	61.23350437	3.373438491	62.65737132
-2.47976965	61.34633406	3.356089473	62.74015912
-2.503936519	61.462287	3.340363842	62.82028306
-2.527510329	61.58131426	3.326279152	62.89780532
-2.550329818	61.70335137	3.313840975	62.97280043
-2.572233963	61.82831708	3.30304026	63.04534329
-2.593056941	61.9561119	3.293857181	63.11552646
-2.612634288	62.08663008	3.286265	63.18343781
-2.630803731	62.21974308	3.280224853	63.24918035
-2.64740616	62.35531461	3.275693484	63.31285866
-2.66229007	62.49318727	3.272617613	63.37459001
-2.675310305	62.63319264	3.270941523	63.43449733
-2.68633138	62.77515433	3.270607303	63.49270679
-2.695231253	62.91887794	3.271551597	63.54935587
-2.701898487	63.06416238	3.273713721	63.60458698
-2.706240206	63.21079007	3.27702865	63.6585554
-2.708177243	63.35854141	3.2814372	63.71141367
-2.707650108	63.50718711	3.286880085	63.76332725
-2.704615057	63.65649481	3.293305099	63.81446255
-2.69905098	63.80622348	3.300661137	63.86499854
-2.69095589	63.95613515	3.308903836	63.91510747
-2.680348463	64.1059884	3.317994299	63.96497739
-2.667266124	64.25554796	3.327901348	64.01478462
-2.651770212	64.40457626	3.33859688	64.06472026
-2.633936169	64.55284588	3.350064231	64.11496552
-2.613865255	64.70013111	3.362287061	64.16571227
-2.591670447	64.8462191	3.375260401	64.21714338
-2.567484672	64.99090325	3.388982015	64.2694432
-2.541456267	65.13398925	3.403453957	64.32279112
-2.51374376	65.27529896	3.418684408	64.37735907
-2.48452226	65.41465779	3.434683152	64.43332844
-2.453974731	65.5519089	3.451461795	64.49086252
-2.42229013	65.68691388	3.469033867	64.55011945
-2.389666027	65.81954563	3.487411417	64.61125728
-2.356305293	65.94968474	3.506604597	64.67442491
-2.322408271	66.07723536	3.526622645	64.73976112
-2.288179773	66.20211018	3.547468816	64.80740392
-2.253819149	66.32423593	3.569142199	64.87747363
-2.219521991	66.44355979	3.591634246	64.95008625
-2.185481871	66.56002647	3.614930462	65.02535492
-2.151882681	66.67360599	3.639005343	65.10337801
-2.118897173	66.78427652	3.663825819	65.18424064
-2.086692972	66.89202049	3.689348213	65.26802904
-2.055423477	66.99683581	3.715517824	65.35481374
-2.025232073	67.09872512	3.742268109	65.44465691
-1.996243449	67.19771037	3.769521762	65.53760449
-1.968574449	67.29380637	3.797190762	65.63370049
-1.942327073	67.38704312	3.825173109	65.73297491
-1.917584477	67.47745981	3.853356824	65.83543774
-1.894419972	67.56509449	3.881621213	65.94110304
-1.872890173	67.64999752	3.909832819	66.04996164
-1.853037681	67.73221999	3.937850343	66.16199201
-1.834888871	67.81183047	3.965523462	66.27715892
-1.818458991	67.88888979	3.992697246	66.39541625
-1.803752149	67.96346993	4.019209199	66.51670763
-1.790754773	68.03565518	4.044893816	66.64094892
-1.779447271	68.10552736	4.069583645	66.76805312
-1.769798293	68.17317674	4.093111597	66.89791691
-1.761766027	68.23870663	4.115311417	67.03041828
-1.75530513	68.30221788	4.136018867	67.16542345
-1.750357731	68.3638269	4.155078795	67.30278052
-1.74686526	68.42365679	4.172340152	67.44232744
-1.74476476	68.48182896	4.187663408	67.58388907
-1.743991267	68.53847725	4.200918957	67.72727912
-1.744475672	68.59375125	4.211991015	67.8722912
-1.746151447	68.6477951	4.220779401	68.01871938
-1.748954255	68.70076311	4.227198061	68.16634427
-1.752820169	68.75281788	4.231180231	68.31493752
-1.757691212	68.80412526	4.23267588	68.46426926
-1.763510124	68.85485996	4.231657348	68.61409662
-1.770229463	68.9051974	4.228113299	68.76418639
-1.77476889	69.15529415	4.225090836	69.11426647
-1.78315998	69.20537848	4.216552137	69.26415354
-1.792336057	69.25561581	4.205584099	69.41358355
-1.802273108	69.30618611	4.192257085	69.56232625
-1.812951243	69.35728041	4.1766632	69.71015267
-1.824358206	69.40908107	4.15891065	69.8568464
-1.836486487	69.46177338	4.139125721	70.00219798
-1.849334253	69.51553194	4.117448597	70.14600987
-1.86290238	69.57054133	4.094036303	70.28809379
-1.877195305	69.62696864	4.069056523	70.42827333
-1.89222107	69.68498627	4.042686613	70.56638901
-1.90798716	69.74474961	4.015112484	70.70229366
-1.924500731	69.80641608	3.986527853	70.83585335
-1.941769288	69.87013708	3.95713	70.96694481
-1.959795941	69.9360509	3.927118181	71.09546546
-1.978580963	70.00429408	3.89669326	71.22132029
-1.998118818	70.07498637	3.866051975	71.34443543
-2.018397329	70.14825026	3.835392152	71.46474132
-2.039399519	70.224192	3.804900842	71.58218806
-2.06109665	70.30290906	3.774762473	71.69673412
-2.083451649	70.38448737	3.745150491	71.80835432
-2.10642093	70.46901175	3.716229229	71.91702595
-2.129945416	70.55655001	3.688154208	72.02274126
-2.153957454	70.64716434	3.661068081	72.12550058
-2.178379245	70.74089533	3.635095286	72.22531909
-2.203120245	70.83778633	3.610354286	72.32221009
-2.228077454	70.93786434	3.586948081	72.41620058
-2.253140416	71.04113501	3.564959208	72.50732626
-2.27818593	71.14760975	3.544464229	72.59562395
-2.303081649	71.25727337	3.525520491	72.68114032
-2.32768765	71.37010306	3.508171473	72.76392812
-2.351854519	71.486056	3.492445842	72.84405206
-2.375428329	71.60508326	3.478361152	72.92157432
-2.398247818	71.72711937	3.465922975	72.99656843
-2.420151963	71.85208608	3.45512226	73.06911229
-2.440974941	71.9798809	3.445939181	73.13929546
-2.460552288	72.11039908	3.438347	73.20720681
-2.478721731	72.24351208	3.432306853	73.27294935
-2.49532416	72.37908361	3.427775484	73.33662766
-2.51020807	72.51695627	3.424699613	73.39835901
-2.523228305	72.65696164	3.423023523	73.45826633
-2.53424938	72.79892333	3.422689303	73.51647579
-2.543149253	72.94264694	3.423633597	73.57312487
-2.549816487	73.08793138	3.425795721	73.62835598
-2.554158206	73.23455807	3.42911065	73.6823234
-2.556096243	73.38230941	3.4335182	73.73518167
-2.555568108	73.53095511	3.438962085	73.78709525
-2.552533057	73.68026381	3.445387099	73.83823155
-2.54696898	73.82999148	3.452743137	73.88876654
-2.53887389	73.97990415	3.460985836	73.93887647
-2.528266463	74.1297564	3.470076299	73.98874539
-2.515184124	74.27931596	3.479983348	74.03855262
-2.499688212	74.42834426	3.49067888	74.08848826
-2.481854169	74.57661488	3.502146231	74.13873452
-2.461783255	74.72390011	3.514369061	74.18948127
-2.439588447	74.8699881	3.527342401	74.24091238
-2.415402672	75.01467125	3.541064015	74.2932112
-2.389374267	75.15775725	3.555535957	74.34655912
-2.36166176	75.29906796	3.570766408	74.40112807
-2.33244026	75.43842579	3.586765152	74.45709644
-2.301892731	75.5756769	3.603543795	74.51463052
-2.27020813	75.71068288	3.621115867	74.57388845
-2.237585027	75.84331363	3.639492417	74.63502528
-2.204223293	75.97345374	3.658686597	74.69819391
-2.170326271	76.10100436	3.678704645	74.76353012
-2.136097773	76.22587818	3.699550816	74.83117192
-2.101737149	76.34800493	3.721224199	74.90124263
-2.067439991	76.46732779	3.743716246	74.97385425
-2.033399871	76.58379547	3.767012462	75.04912392
-1.999800681	76.69737399	3.791087343	75.12714601
-1.966815173	76.80804452	3.815907819	75.20800864
-1.934610972	76.91578849	3.841430213	75.29179704
-1.903341477	77.02060381	3.867599824	75.37858174
-1.873150073	77.12249412	3.894350109	75.46842591
-1.844161449	77.22147937	3.921603762	75.56137349
-1.816492449	77.31757537	3.949272762	75.65746949
-1.790245073	77.41081112	3.977255109	75.75674291
-1.765502477	77.50122881	4.005438824	75.85920674
-1.742337972	77.58886349	4.033703213	75.96487204
-1.720808173	77.67376552	4.061914819	76.07372964
-1.700955681	77.75598899	4.089932343	76.18576101
-1.682806871	77.83559947	4.117605462	76.30092792
-1.666376991	77.91265879	4.144779246	76.41918525
-1.651670149	77.98723893	4.171291199	76.54047663
-1.638672773	78.05942318	4.196975816	76.66471692
-1.627365271	78.12929536	4.221665645	76.79182112
-1.617716293	78.19694574	4.245193597	76.92168591
-1.609684027	78.26247463	4.267393417	77.05418628
-1.60322313	78.32598588	4.288100867	77.18919145
-1.598275731	78.3875959	4.307160795	77.32654952
-1.59478326	78.44742479	4.324422152	77.46609544
-1.59268276	78.50559696	4.339745408	77.60765707
-1.591909267	78.56224625	4.353000957	77.75104812
-1.592393672	78.61752025	4.364073015	77.8960602
-1.594069447	78.6715641	4.372861401	78.04248838
-1.596872255	78.72453111	4.379280061	78.19011227
-1.600738169	78.77658688	4.383262231	78.33870652
-1.605609212	78.82789326	4.38475788	78.48803726
-1.611428124	78.87862896	4.383739348	78.63786562
-1.618147463	78.9289654	4.380195299	78.78795439
-1.62268689	79.17906215	4.377172836	79.13803447
-1.63107798	79.22914748	4.368634137	79.28792254
-1.640254057	79.27938381	4.357666099	79.43735155
-1.650191108	79.32995511	4.344339085	79.58609525
-1.660869243	79.38104941	4.3287452	79.73392167
-1.672276206	79.43285007	4.31099265	79.8806154
-1.684404487	79.48554138	4.291207721	80.02596598
-1.697252253	79.53930094	4.269530597	80.16977887
-1.71082038	79.59430933	4.246118303	80.31186179
-1.725113305	79.65073764	4.221138523	80.45204233
-1.74013907	79.70875427	4.194768613	80.59015701
-1.75590516	79.76851761	4.167194484	80.72606166
-1.772418731	79.83018408	4.138609853	80.85962135
-1.789687288	79.89390508	4.109212	80.99071281
-1.807713941	79.9598189	4.079200181	81.11923346
-1.826498963	80.02806208	4.04877526	81.24508829
-1.846036818	80.09875537	4.018133975	81.36820443
-1.866315329	80.17201926	3.987474152	81.48851032
-1.887317519	80.247961	3.956982842	81.60595706
-1.90901465	80.32667806	3.926844473	81.72050312
-1.931369649	80.40825637	3.897232491	81.83212332
-1.95433893	80.49277975	3.868311229	81.94079395
-1.977863416	80.58031901	3.840236208	82.04651026
-2.001876454	80.67093334	3.813149081	82.14926958
-2.026297245	80.76466433	3.787177286	82.24908809
-2.051038245	80.86155533	3.762436286	82.34597909
-2.075995454	80.96163234	3.739030081	82.43996858
-2.101058416	81.06490401	3.717041208	82.53109526
-2.12610393	81.17137775	3.696546229	82.61939195
-2.150999649	81.28104137	3.677602491	82.70490832
-2.17560565	81.39387106	3.660253473	82.78769612
-2.199772519	81.509824	3.644527842	82.86782006
-2.223346329	81.62885226	3.630443152	82.94534332
-2.246165818	81.75088837	3.618004975	83.02033743
-2.268069963	81.87585408	3.60720426	83.09288029
-2.288892941	82.0036489	3.598021181	83.16306346
-2.308470288	82.13416708	3.590429	83.23097481
-2.326639731	82.26728008	3.584388853	83.29671735
-2.34324216	82.40285161	3.579857484	83.36039566
-2.35812607	82.54072427	3.576781613	83.42212701
-2.371146305	82.68073064	3.575105523	83.48203533
-2.38216738	82.82269133	3.574771303	83.54024379
-2.391067253	82.96641594	3.575715597	83.59689387
-2.397734487	83.11169938	3.577877721	83.65212398
-2.402077206	83.25832707	3.58119165	83.7060924
-2.404014243	83.40607841	3.5856002	83.75895067
-2.403486108	83.55472411	3.591044085	83.81086425
-2.400451057	83.70403181	3.597469099	83.86199955
-2.39488698	83.85376048	3.604825137	83.91253554
-2.38679189	84.00367315	3.613067836	83.96264547
-2.376184463	84.1535254	3.622158299	84.01251439
-2.363102124	84.30308496	3.632065348	84.06232162
-2.347606212	84.45211326	3.64276088	84.11225726
-2.329773169	84.60038288	3.654227231	84.16250252
-2.309701255	84.74766911	3.666451061	84.21325027
-2.287506447	84.8937561	3.679424401	84.26468038
-2.263320672	85.03844025	3.693146015	84.3169802
-2.237292267	85.18152625	3.707617957	84.37032812
-2.20957976	85.32283696	3.722848408	84.42489707
-2.18035826	85.46219479	3.738847152	84.48086544
-2.149810731	85.5994459	3.755625795	84.53839952
-2.11812613	85.73445188	3.773197867	84.59765745
-2.085503027	85.86708263	3.791574417	84.65879428
-2.052141293	85.99722174	3.810768597	84.72196191
-2.018244271	86.12477336	3.830786645	84.78729912
-1.984015773	86.24964718	3.851632816	84.85494092
-1.949655149	86.37177293	3.873306199	84.92501063
-1.915357991	86.49109679	3.895798246	84.99762325
-1.881317871	86.60756347	3.919094462	85.07289192
-1.847718681	86.72114299	3.943169343	85.15091501
-1.814733173	86.83181352	3.967989819	85.23177764
-1.782528972	86.93955749	3.993512213	85.31556604
-1.751259477	87.04437281	4.019681824	85.40235074
-1.721068073	87.14626312	4.046432109	85.49219491
-1.692079449	87.24524737	4.073685762	85.58514149
-1.664410449	87.34134337	4.101354762	85.68123749
-1.638163073	87.43458012	4.129337109	85.78051191
-1.613420477	87.52499781	4.157520824	85.88297574
-1.590255972	87.61263249	4.185785213	85.98864104
-1.568726173	87.69753452	4.213996819	86.09749864
-1.548873681	87.77975799	4.242014343	86.20953001
-1.530724871	87.85936747	4.269687462	86.32469592
-1.514294991	87.93642779	4.296861246	86.44295425
-1.499588149	88.01100693	4.323373199	86.56424463
-1.486590773	88.08319218	4.349057816	86.68848592
-1.475283271	88.15306436	4.373747645	86.81559012
-1.465634293	88.22071374	4.397275597	86.94545391
-1.457602027	88.28624363	4.419475417	87.07795528
-1.45114113	88.34975488	4.440182867	87.21296045
-1.446193731	88.4113649	4.459242795	87.35031852
-1.44270126	88.47119379	4.476504152	87.48986444
-1.44060076	88.52936596	4.491827408	87.63142607
-1.439827267	88.58601525	4.505082957	87.77481712
-1.440311672	88.64128925	4.516155015	87.9198292
-1.441987447	88.6953321	4.524943401	88.06625638
-1.444790255	88.74830011	4.531362061	88.21388127
-1.448656169	88.80035488	4.535344231	88.36247452
-1.453527212	88.85166226	4.53683988	88.51180626
-1.459347124	88.90239796	4.535820348	88.66163462
-1.466065463	88.9527344	4.532277299	88.81172339
-1.47060489	89.20283115	4.529254836	89.16180347
-1.47899598	89.25291648	4.520716137	89.31169154
-1.488172057	89.30315281	4.509748099	89.46112055
-1.498109108	89.35372311	4.496421085	89.60986325
-1.508787243	89.40481741	4.4808272	89.75768967
-1.520194206	89.45661907	4.46307465	89.9043844
-1.532322487	89.50931038	4.443289721	90.04973498
-1.545170253	89.56306994	4.421612597	90.19354787
-1.55873838	89.61807833	4.398200303	90.33563079
-1.573031305	89.67450664	4.373220523	90.47581133
-1.58805707	89.73252327	4.346850613	90.61392601
-1.60382316	89.79228661	4.319276484	90.74983066
-1.620336731	89.85395308	4.290691853	90.88339035
-1.637605288	89.91767408	4.261294	91.01448181
-1.655631941	89.9835879	4.231282181	91.14300246
-1.674416963	90.05183108	4.20085726	91.26885729
-1.693954818	90.12252337	4.170215975	91.39197243
-1.714233329	90.19578826	4.139556152	91.51227932
-1.735235519	90.271729	4.109064842	91.62972506
-1.75693265	90.35044606	4.078926473	91.74427112
-1.779288649	90.43202437	4.049313491	91.85589132
-1.80225693	90.51654875	4.020393229	91.96456295
-1.825781416	90.60408701	3.992318208	92.07027826
-1.849794454	90.69470134	3.965231081	92.17303758
-1.874215245	90.78843233	3.939259286	92.27285609
-1.898956245	90.88532433	3.914518286	92.36974809
-1.923913454	90.98540134	3.891112081	92.46373758
-1.948976416	91.08867301	3.869123208	92.55486426
-1.97402193	91.19514675	3.848628229	92.64316095
-1.998918649	91.30481037	3.829683491	92.72867732
-2.02352365	91.41764006	3.812335473	92.81146512
-2.047690519	91.533593	3.796609842	92.89158906
-2.071264329	91.65262026	3.782525152	92.96911132
-2.094083818	91.77465637	3.770086975	93.04410543
-2.115987963	91.89962308	3.75928626	93.11664929
-2.136810941	92.0274179	3.750103181	93.18683246
-2.156388288	92.15793608	3.742511	93.25474381
-2.174557731	92.29104908	3.736470853	93.32048635
-2.19116016	92.42662061	3.731939484	93.38416466
-2.20604407	92.56449327	3.728863613	93.44589601
-2.219064305	92.70449864	3.727187523	93.50580333
-2.23008538	92.84646033	3.726853303	93.56401279
-2.238985253	92.99018394	3.727797597	93.62066187
-2.245653487	93.13546838	3.729958721	93.67589298
-2.249995206	93.28209507	3.73327365	93.7298604
-2.251932243	93.42984741	3.7376822	93.78271967
-2.251404108	93.57849311	3.743126085	93.83463325
-2.248369057	93.72780081	3.749551099	93.88576855
-2.24280498	93.87752848	3.756907137	93.93630354
-2.23470989	94.02744115	3.765149836	93.98641347
-2.224102463	94.1772944	3.774240299	94.03628339
-2.211021124	94.32685396	3.784146348	94.08609062
-2.195524212	94.47588126	3.79484288	94.13602526
-2.177691169	94.62415188	3.806309231	94.18627152
-2.157619255	94.77143711	3.818533061	94.23701827
-2.135424447	94.9175251	3.831506401	94.28844938
-2.111238672	95.06220925	3.845228015	94.3407492
-2.085210267	95.20529525	3.859699957	94.39409712
-2.05749776	95.34660496	3.874930408	94.44866507
-2.02827626	95.48596279	3.890929152	94.50463344
-1.997728731	95.6232149	3.907707795	94.56216852
-1.96604413	95.75821988	3.925279867	94.62142545
-1.933421027	95.89085163	3.943656417	94.68256328
-1.900059293	96.02099074	3.962850597	94.74573091
-1.866162271	96.14854136	3.982868645	94.81106712
-1.831933773	96.27341518	4.003714816	94.87870892
-1.797573149	96.39554193	4.025388199	94.94877963
-1.763275991	96.51486579	4.047880246	95.02139225
-1.729235871	96.63133247	4.071176462	95.09666092
-1.695636681	96.74491199	4.095251343	95.17468401
-1.662651173	96.85558252	4.120071819	95.25554664
-1.630446972	96.96332649	4.145594213	95.33933504
-1.599177477	97.06814181	4.171763824	95.42611974
-1.568986073	97.17003112	4.198514109	95.51596291
-1.539997449	97.26901637	4.225767762	95.60891049
-1.512328449	97.36511237	4.253436762	95.70500649
-1.486081073	97.45834912	4.281419109	95.80428091
-1.461338477	97.54876581	4.309602824	95.90674374
-1.438173972	97.63640049	4.337867213	96.01240904
-1.416644173	97.72130252	4.366078819	96.12126664
-1.396791681	97.80352599	4.394096343	96.23329801
-1.378642871	97.88313647	4.421769462	96.34846492
-1.362212991	97.96019579	4.448943246	96.46672225
-1.347506149	98.03477593	4.475455199	96.58801363
-1.334508773	98.10696118	4.501139816	96.71225492
-1.323201271	98.17683336	4.525829645	96.83935912
-1.313552293	98.24448274	4.549357597	96.96922291
-1.305520027	98.31001163	4.571557417	97.10172328
-1.29905913	98.37352388	4.592264867	97.23672945
-1.294111731	98.4351329	4.611324795	97.37408652
-1.29061926	98.49496179	4.628586152	97.51363244
-1.28851876	98.55313496	4.643909408	97.65519507
-1.287745267	98.60978325	4.657164957	97.79858512
-1.288229672	98.66505725	4.668237015	97.9435972
-1.289905447	98.7191011	4.677025401	98.09002538
-1.292708255	98.77206911	4.683444061	98.23765027
-1.296575169	98.82412388	4.687425231	98.38624352
-1.301445212	98.87543026	4.68892188	98.53557426
-1.307265124	98.92616596	4.687902348	98.68540262
-1.313983463	98.9765024	4.684359299	98.83549139
